,Source.Name,,created_at,id,,like_count,quote_count,reply_count,retweet_count,,tweet,,CLEANED
447,FinancialTimesv3_0710.csv,,06/07/2020 15:14,85,,10,1,1,2,,"FT Exclusive: Dominic Raab, UK foreign secretary, will name the first foreign citizens to face visa bans and asset freezes for alleged human rights abuses under a new post-Brexit sanctions regime. Russians and Saudis are among those expected to be targeted https://t.co/FBnpagmgq6 https://t.co/Lgxzxmum4f",,FT Exclusive Dominic Raab UK foreign secretary will name the first foreign citizens to face visa bans and asset freezes for alleged human rights abuses under a new postBrexit sanctions regime Russians and Saudis are among those expected to be targeted httpstcoFBnpagmgq6 httpstcoLgxzxmum4f
429,FinancialTimesv3_0710.csv,,06/07/2020 15:16,86,,11,1,1,2,,"Wirecard’s core business has been lossmaking for years, audit shows https://t.co/8q6DZEveED",,Wirecards core business has been lossmaking for years audit shows httpstco8q6DZEveED
444,FinancialTimesv3_0710.csv,,06/07/2020 15:16,87,,2,0,0,3,,Big Four told to outline plans for audit split by October https://t.co/sKhpkAYUze,,Big Four told to outline plans for audit split by October httpstcosKhpkAYUze
437,FinancialTimesv3_0710.csv,,06/07/2020 15:16,88,,1,0,0,3,,Republicans warn of ‘grim’ outlook for Trump in Florida https://t.co/uHnQqThRB1,,Republicans warn of grim outlook for Trump in Florida httpstcouHnQqThRB1
442,FinancialTimesv3_0710.csv,,06/07/2020 15:16,89,,7,1,0,3,,"Wirecard’s core business has been lossmaking for years, audit shows https://t.co/dV5xrYlPtc",,Wirecards core business has been lossmaking for years audit shows httpstcodV5xrYlPtc
445,FinancialTimesv3_0710.csv,,06/07/2020 15:16,90,,8,0,0,3,,"Wirecard’s core business has been lossmaking for years, audit shows https://t.co/4SMEqmPzhV",,Wirecards core business has been lossmaking for years audit shows httpstco4SMEqmPzhV
435,FinancialTimesv3_0710.csv,,06/07/2020 15:16,91,,18,0,4,3,,Soaring saving rates pose policy dilemma for world’s central bankers https://t.co/gYRofbKATM,,Soaring saving rates pose policy dilemma for worlds central bankers httpstcogYRofbKATM
432,FinancialTimesv3_0710.csv,,06/07/2020 15:16,92,,23,4,4,3,,US-listed China stocks: returned to sender. https://t.co/hMrLKucPeM,,USlisted China stocks returned to sender httpstcohMrLKucPeM
413,FinancialTimesv3_0710.csv,,06/07/2020 15:16,93,,10,1,0,3,,Martin Wolf: ‘Democracy will fail if we don’t think as citizens’ https://t.co/LFHg0QMS2U,,Martin Wolf Democracy will fail if we dont think as citizens httpstcoLFHg0QMS2U
418,FinancialTimesv3_0710.csv,,06/07/2020 15:16,94,,9,0,2,3,,Republicans warn of ‘grim’ outlook for Trump in Florida https://t.co/kpaepTK4lW,,Republicans warn of grim outlook for Trump in Florida httpstcokpaepTK4lW
426,FinancialTimesv3_0710.csv,,06/07/2020 15:16,95,,3,0,0,3,,"Wirecard’s core business has been lossmaking for years, audit shows https://t.co/SjQkJdZ1wE",,Wirecards core business has been lossmaking for years audit shows httpstcoSjQkJdZ1wE
430,FinancialTimesv3_0710.csv,,06/07/2020 15:16,96,,7,0,3,3,,"Hong Kong’s youth: ""If we shut up then we lose completely"". https://t.co/c9wlootOK8",,Hong Kongs youth If we shut up then we lose completely httpstcoc9wlootOK8
420,FinancialTimesv3_0710.csv,,06/07/2020 15:16,97,,18,2,1,3,,Big data suggests a difficult recovery in US jobs market https://t.co/29ODxtQ4uk,,Big data suggests a difficult recovery in US jobs market httpstco29ODxtQ4uk
424,FinancialTimesv3_0710.csv,,06/07/2020 15:16,98,,8,0,1,3,,Republicans warn of ‘grim’ outlook for Trump in Florida https://t.co/DJVug0tYCl,,Republicans warn of grim outlook for Trump in Florida httpstcoDJVug0tYCl
414,FinancialTimesv3_0710.csv,,06/07/2020 15:16,99,,18,0,2,3,,Big data suggests a difficult recovery in US jobs market https://t.co/soVoKGz6qv,,Big data suggests a difficult recovery in US jobs market httpstcosoVoKGz6qv
425,FinancialTimesv3_0710.csv,,06/07/2020 15:16,100,,9,2,0,3,,"Wirecard’s core business has been lossmaking for years, audit shows https://t.co/VEIDgRzevl",,Wirecards core business has been lossmaking for years audit shows httpstcoVEIDgRzevl
436,FinancialTimesv3_0710.csv,,06/07/2020 15:16,101,,27,1,1,3,,US-listed China stocks: returned to sender https://t.co/eGOsOGB5Jp,,USlisted China stocks returned to sender httpstcoeGOsOGB5Jp
434,FinancialTimesv3_0710.csv,,06/07/2020 15:16,102,,16,0,3,3,,Zomato cut off from Chinese funding by India-China tensions. https://t.co/ecNqAGEBtT,,Zomato cut off from Chinese funding by IndiaChina tensions httpstcoecNqAGEBtT
433,FinancialTimesv3_0710.csv,,06/07/2020 15:16,103,,6,1,0,3,,After Wirecard: is it time to audit the auditors? https://t.co/TS0lHSLu2q,,After Wirecard is it time to audit the auditors? httpstcoTS0lHSLu2q
439,FinancialTimesv3_0710.csv,,06/07/2020 15:16,104,,20,2,10,3,,Australia’s CSL warns drugmakers not to rush Covid-19 vaccine https://t.co/ztEUB9Uojp,,Australias CSL warns drugmakers not to rush Covid19 vaccine httpstcoztEUB9Uojp
411,FinancialTimesv3_0710.csv,,06/07/2020 15:16,105,,7,0,1,3,,Big data suggests a difficult recovery in US jobs market https://t.co/lhN7I0U7gc,,Big data suggests a difficult recovery in US jobs market httpstcolhN7I0U7gc
441,FinancialTimesv3_0710.csv,,06/07/2020 15:16,106,,11,0,1,3,,UK universities at risk of insolvency as pandemic shreds income https://t.co/Rt1UUwK4WQ,,UK universities at risk of insolvency as pandemic shreds income httpstcoRt1UUwK4WQ
404,FinancialTimesv3_0710.csv,,06/07/2020 16:50,107,,10,1,0,3,,Austrian counter-terrorism authorities are investigating whether the shooting of a Chechen man outside Vienna on Saturday was an assassination https://t.co/AnHtbRUo6l,,Austrian counterterrorism authorities are investigating whether the shooting of a Chechen man outside Vienna on Saturday was an assassination httpstcoAnHtbRUo6l
402,FinancialTimesv3_0710.csv,,06/07/2020 17:22,108,,13,1,3,3,,"Covid-19 has been a global shock. But will it be a transformative one for western societies?

In the first of a new series, @MartinWolf_ highlights five effects of Covid-19 on countries that have long been losing their faith in democracy: https://t.co/xKsqIzKeac https://t.co/gZlOcdO2YT",,Covid19 has been a global shock But will it be a transformative one for western societies?In the first of a new series MartinWolf highlights five effects of Covid19 on countries that have long been losing their faith in democracy httpstcoxKsqIzKeac httpstcogZlOcdO2YT
396,FinancialTimesv3_0710.csv,,06/07/2020 17:30,109,,5,0,1,3,,"Chinese stocks on Monday surged in its biggest 1-day jump for more than a year: https://t.co/jTHp5YPcwU
- Rallying housebuilders helped London's FTSE 100 climb 2.1%
- China's CSI 300 soared 5.7%
- Europe-wide Stoxx 600 up 1.6% https://t.co/bWMiZ3u8Am",,Chinese stocks on Monday surged in its biggest 1day jump for more than a year httpstcojTHp5YPcwU Rallying housebuilders helped Londons FTSE 100 climb 21 Chinas CSI 300 soared 57 Europewide Stoxx 600 up 16 httpstcobWMiZ3u8Am
393,FinancialTimesv3_0710.csv,,06/07/2020 20:50,110,,11,0,1,3,,"Just published: front page of the Financial Times, UK edition, Tuesday 7 July            https://t.co/tu3AE7EEoq https://t.co/F0aUfaVC00",,Just published front page of the Financial Times UK edition Tuesday 7 July            httpstcotu3AE7EEoq httpstcoF0aUfaVC00
389,FinancialTimesv3_0710.csv,,06/07/2020 22:02,111,,13,0,1,3,,Munich prosecutors have arrested a Wirecard executive who ran the unit at the heart of the German company’s alleged fraud from his apartment in Dubai’s Burj Khalifa https://t.co/0vsZIs1S8Z,,Munich prosecutors have arrested a Wirecard executive who ran the unit at the heart of the German companys alleged fraud from his apartment in Dubais Burj Khalifa httpstco0vsZIs1S8Z
388,FinancialTimesv3_0710.csv,,06/07/2020 22:19,112,,27,0,1,3,,"The contentious Dakota Access oil pipeline is set to be shut down within the next month for more than a year after a US court scrapped a key permit, dealing a heavy blow to a project backed by President Donald Trump https://t.co/hFWlE6iwq4",,The contentious Dakota Access oil pipeline is set to be shut down within the next month for more than a year after a US court scrapped a key permit dealing a heavy blow to a project backed by President Donald Trump httpstcohFWlE6iwq4
386,FinancialTimesv3_0710.csv,,06/07/2020 22:40,113,,14,2,1,3,,Portugal utility chief suspended as part of corruption probe https://t.co/GivpMBELcL,,Portugal utility chief suspended as part of corruption probe httpstcoGivpMBELcL
385,FinancialTimesv3_0710.csv,,06/07/2020 22:43,114,,18,2,1,3,,Norilsk Nickel fined record $2.1bn over Siberia fuel spill https://t.co/1TlhL1ftvB,,Norilsk Nickel fined record 21bn over Siberia fuel spill httpstco1TlhL1ftvB
380,FinancialTimesv3_0710.csv,,07/07/2020 02:52,115,,15,2,1,4,,UK faces calls to target China with new sanctions https://t.co/ZmRhJEWaSR,,UK faces calls to target China with new sanctions httpstcoZmRhJEWaSR
379,FinancialTimesv3_0710.csv,,07/07/2020 03:26,116,,0,0,0,4,,Samsung projects 23% rise in quarterly profit despite pandemic https://t.co/YSRLtjewdh,,Samsung projects 23 rise in quarterly profit despite pandemic httpstcoYSRLtjewdh
378,FinancialTimesv3_0710.csv,,07/07/2020 03:31,117,,18,0,0,4,,China’s stock market surge is fuelled by liquidity not fundamentals https://t.co/jc8kRv3HEQ,,Chinas stock market surge is fuelled by liquidity not fundamentals httpstcojc8kRv3HEQ
377,FinancialTimesv3_0710.csv,,07/07/2020 03:35,118,,32,3,8,4,,Palantir files for stock market listing https://t.co/h8su98aEnC,,Palantir files for stock market listing httpstcoh8su98aEnC
376,FinancialTimesv3_0710.csv,,07/07/2020 04:07,119,,13,0,2,4,,China stocks extend rally as traders brush off virus concerns https://t.co/Qju1nDB3et,,China stocks extend rally as traders brush off virus concerns httpstcoQju1nDB3et
375,FinancialTimesv3_0710.csv,,07/07/2020 04:20,120,,15,1,2,4,,"Daily coronavirus thread: The percentage of people testing positive for Covid-19 hit a two-month high in the US, Asia-Pacific markets extended a global rally and Air New Zealand suspended international flight bookings. Follow our live coverage here: https://t.co/XcVQJAcYV1",,Daily coronavirus thread The percentage of people testing positive for Covid19 hit a twomonth high in the US AsiaPacific markets extended a global rally and Air New Zealand suspended international flight bookings Follow our live coverage here httpstcoXcVQJAcYV1
372,FinancialTimesv3_0710.csv,,07/07/2020 05:20,121,,6,0,0,4,,"Chinese stocks extended their rally on Tuesday, a day after experiencing their biggest daily gain since February 2019 https://t.co/Ko6pTpzU6L",,Chinese stocks extended their rally on Tuesday a day after experiencing their biggest daily gain since February 2019 httpstcoKo6pTpzU6L
370,FinancialTimesv3_0710.csv,,07/07/2020 05:41,122,,11,2,1,4,,"Foreign journalists working in Hong Kong could be expelled if they ‘cross the line’ while reporting on demands for independence for the territory, a member of the Chinese government’s top advisory body has said  https://t.co/jk6RCqX1BC https://t.co/1YZ2Q4yAsY",,Foreign journalists working in Hong Kong could be expelled if they cross the line while reporting on demands for independence for the territory a member of the Chinese governments top advisory body has said  httpstcojk6RCqX1BC httpstco1YZ2Q4yAsY
369,FinancialTimesv3_0710.csv,,07/07/2020 06:00,123,,16,0,2,4,,"Narendra Modi’s popularity remains undiminished by the coronavirus crisis: according to a recent poll, 74% of Indians approved of his leadership — a rating far higher than that enjoyed by any other democratically elected  leader https://t.co/LUc2o9YIk6",,Narendra Modis popularity remains undiminished by the coronavirus crisis according to a recent poll 74 of Indians approved of his leadership  a rating far higher than that enjoyed by any other democratically elected  leader httpstcoLUc2o9YIk6
367,FinancialTimesv3_0710.csv,,07/07/2020 07:00,124,,16,0,1,4,,Robert Shrimsley: Climate change is an inconvenient truth for those who would lump Boris Johnson in with the world’s rightwing populists. Yet there is a gap between his rhetoric and reality.  https://t.co/uudQYXO2qi,,Robert Shrimsley Climate changeis an inconvenient truth for those who would lump Boris Johnson in with the worlds rightwing populists Yet there is a gap between his rhetoric and reality  httpstcouudQYXO2qi
366,FinancialTimesv3_0710.csv,,07/07/2020 07:15,125,,8,1,9,4,,Dominic Raab is under intense pressure to use Britain’s new sanctions regime against Chinese officials and Hong Kong chief executive Carrie Lam https://t.co/uhGs6SWcgS,,Dominic Raab is under intense pressure to use Britains new sanctions regime against Chinese officials and Hong Kong chief executive Carrie Lam httpstcouhGs6SWcgS
363,FinancialTimesv3_0710.csv,,07/07/2020 08:00,126,,4,0,0,4,,FT Exclusive: A senior Federal Reserve official has warned that the US economic recovery is in danger of stalling because of recent spikes in coronavirus infections in southern and western states https://t.co/JCpHfV2zdI https://t.co/6E8sNXIUy2,,FT Exclusive A senior Federal Reserve official has warned that the US economic recovery is in danger of stalling because of recent spikes in coronavirus infections in southern and western states httpstcoJCpHfV2zdI httpstco6E8sNXIUy2
362,FinancialTimesv3_0710.csv,,07/07/2020 08:15,127,,8,3,2,4,,"In the US, they are called ‘essential’ staff, in the UK ‘key workers’ and in France ‘travailleurs clés’. But high unemployment could leave the low-paid with even less bargaining power after the coronavirus crisis https://t.co/UDe1X8kOlG",,In the US they are called essential staff in the UK key workers and in France travailleurs cls But high unemployment could leave the lowpaid with even less bargaining power after the coronavirus crisis httpstcoUDe1X8kOlG
